Nom_masque,Motif,Polygone,Confiance,Nom_image,Titre,État,Région,Site,Description,Date,Support,Affiliation religieuse,Lieu de conservation,Auteur
ASOK_NAG048_lotus_10501.png,lotus,"[[1019, 611], [1019, 845], [1630, 845], [1630, 611], [1019, 611]]",0.93,ASOK_NAG048.JPG,ASOK_NAG048,Andhra Pradesh,Āndhradeśa,Nāgārjunakoṇḍa,,3 A.D.,Stūpa ; panneau,bouddhisme,Nagarjunakonda Archaeological Museum,Maronet Léa
ASOK_NAG048_lotus_10502.png,lotus,"[[1909, 622], [1909, 849], [2501, 849], [2501, 622], [1909, 622]]",0.96,ASOK_NAG048.JPG,ASOK_NAG048,Andhra Pradesh,Āndhradeśa,Nāgārjunakoṇḍa,,3 A.D.,Stūpa ; panneau,bouddhisme,Nagarjunakonda Archaeological Museum,Maronet Léa
ASOK_NAG048_lotus_10503.png,lotus,"[[2700, 636], [2700, 848], [3259, 848], [3259, 636], [2700, 636]]",0.89,ASOK_NAG048.JPG,ASOK_NAG048,Andhra Pradesh,Āndhradeśa,Nāgārjunakoṇḍa,,3 A.D.,Stūpa ; panneau,bouddhisme,Nagarjunakonda Archaeological Museum,Maronet Léa
ASOK_NAG048_éléphant_10504.png,éléphant,"[[1477, 1777], [1477, 2306], [1487, 2306], [1497, 2316], [1499, 2316], [1504, 2321], [1507, 2321], [1509, 2323], [1515, 2323], [1517, 2326], [1525, 2326], [1527, 2328], [1550, 2328], [1552, 2331], [1613, 2331], [1615, 2328], [1620, 2328], [1623, 2326], [1628, 2326], [1630, 2323], [1633, 2323], [1635, 2321], [1638, 2321], [1651, 2308], [1653, 2308], [1656, 2306], [1656, 2303], [1658, 2301], [1658, 2296], [1661, 2293], [1661, 2271], [1663, 2268], [1663, 2263], [1666, 2260], [1666, 2255], [1668, 2253], [1668, 2248], [1671, 2245], [1671, 2238], [1673, 2235], [1673, 2223], [1676, 2220], [1676, 2213], [1683, 2205], [1683, 2200], [1686, 2197], [1686, 2195], [1693, 2187], [1693, 2185], [1698, 2180], [1704, 2185], [1704, 2192], [1706, 2195], [1706, 2200], [1709, 2202], [1709, 2205], [1714, 2205], [1719, 2210], [1719, 2213], [1716, 2215], [1711, 2215], [1709, 2218], [1709, 2220], [1706, 2223], [1706, 2230], [1704, 2233], [1704, 2245], [1706, 2248], [1706, 2253], [1709, 2255], [1709, 2258], [1714, 2263], [1716, 2263], [1719, 2265], [1729, 2265], [1731, 2268], [1739, 2268], [1741, 2265], [1749, 2265], [1751, 2263], [1759, 2263], [1761, 2260], [1761, 2255], [1759, 2253], [1761, 2250], [1777, 2250], [1782, 2255], [1782, 2260], [1784, 2260], [1787, 2263], [1797, 2263], [1799, 2265], [1802, 2265], [1804, 2268], [1804, 2273], [1807, 2276], [1807, 2278], [1812, 2283], [1817, 2283], [1822, 2288], [1827, 2288], [1830, 2291], [1850, 2291], [1852, 2288], [1865, 2288], [1867, 2286], [1882, 2286], [1887, 2281], [1903, 2281], [1905, 2278], [1910, 2278], [1913, 2281], [1915, 2281], [1918, 2283], [1920, 2283], [1923, 2286], [1925, 2286], [1928, 2288], [1933, 2288], [1935, 2291], [1943, 2291], [1945, 2293], [1968, 2293], [1971, 2296], [1996, 2296], [1998, 2298], [2019, 2298], [2021, 2301], [2039, 2301], [2041, 2303], [2049, 2303], [2051, 2306], [2059, 2306], [2061, 2308], [2064, 2308], [2069, 2313], [2071, 2313], [2074, 2316], [2076, 2316], [2082, 2321], [2087, 2321], [2089, 2323], [2094, 2323], [2097, 2326], [2107, 2326], [2109, 2328], [2119, 2328], [2122, 2331], [2167, 2331], [2170, 2328], [2175, 2328], [2177, 2326], [2180, 2326], [2190, 2316], [2190, 2311], [2192, 2308], [2192, 2291], [2195, 2288], [2195, 2268], [2197, 2265], [2197, 2238], [2200, 2235], [2200, 2225], [2202, 2223], [2202, 2215], [2205, 2213], [2205, 2205], [2208, 2202], [2208, 2195], [2210, 2192], [2210, 2187], [2213, 2185], [2213, 2180], [2215, 2177], [2215, 2170], [2218, 2167], [2218, 2160], [2220, 2157], [2220, 2155], [2223, 2152], [2223, 2150], [2228, 2145], [2228, 2142], [2243, 2127], [2245, 2127], [2248, 2124], [2250, 2124], [2253, 2122], [2260, 2122], [2263, 2124], [2273, 2124], [2276, 2127], [2278, 2127], [2288, 2137], [2291, 2137], [2301, 2147], [2303, 2147], [2306, 2150], [2306, 2152], [2311, 2157], [2311, 2160], [2326, 2175], [2326, 2177], [2336, 2187], [2336, 2190], [2349, 2202], [2349, 2205], [2354, 2210], [2354, 2213], [2356, 2215], [2356, 2220], [2359, 2223], [2359, 2228], [2361, 2230], [2361, 2250], [2364, 2253], [2364, 2265], [2361, 2268], [2361, 2273], [2364, 2276], [2364, 2286], [2366, 2288], [2366, 2291], [2371, 2296], [2371, 2298], [2374, 2298], [2376, 2301], [2386, 2301], [2389, 2303], [2404, 2303], [2407, 2306], [2444, 2306], [2447, 2308], [2578, 2308], [2580, 2306], [2583, 2306], [2586, 2303], [2586, 2296], [2588, 2293], [2586, 2291], [2586, 2286], [2583, 2283], [2583, 2265], [2580, 2263], [2580, 2250], [2578, 2248], [2578, 2243], [2575, 2240], [2575, 2238], [2573, 2235], [2573, 2233], [2570, 2230], [2570, 2228], [2568, 2225], [2568, 2223], [2565, 2220], [2565, 2215], [2563, 2213], [2563, 2208], [2565, 2205], [2565, 2185], [2568, 2182], [2568, 2165], [2570, 2162], [2570, 2152], [2573, 2150], [2573, 2145], [2575, 2142], [2575, 2134], [2578, 2132], [2578, 2124], [2580, 2122], [2580, 2107], [2583, 2104], [2583, 2097], [2586, 2094], [2586, 2046], [2588, 2044], [2588, 2029], [2591, 2026], [2591, 2021], [2593, 2019], [2593, 2003], [2596, 2001], [2596, 1988], [2593, 1986], [2593, 1981], [2591, 1978], [2591, 1976], [2593, 1973], [2593, 1968], [2591, 1966], [2591, 1950], [2593, 1948], [2593, 1943], [2596, 1940], [2596, 1898], [2601, 1893], [2601, 1890], [2603, 1887], [2603, 1885], [2606, 1882], [2613, 1882], [2613, 1759], [2606, 1759], [2603, 1756], [2603, 1719], [2606, 1716], [2613, 1716], [2613, 1696], [2606, 1696], [2603, 1693], [2603, 1676], [2601, 1673], [2601, 1663], [2598, 1661], [2598, 1653], [2596, 1651], [2596, 1646], [2593, 1643], [2593, 1638], [2591, 1635], [2591, 1630], [2588, 1628], [2588, 1625], [2586, 1623], [2586, 1620], [2578, 1613], [2578, 1610], [2550, 1583], [2550, 1580], [2545, 1575], [2545, 1572], [2540, 1567], [2540, 1565], [2535, 1560], [2535, 1557], [2525, 1547], [2525, 1545], [2523, 1542], [2523, 1540], [2520, 1537], [2520, 1535], [2517, 1532], [2517, 1530], [2515, 1527], [2515, 1525], [2512, 1522], [2512, 1520], [2510, 1517], [2510, 1515], [2507, 1512], [2507, 1507], [2505, 1504], [2505, 1499], [2502, 1497], [2502, 1492], [2500, 1489], [2500, 1484], [2497, 1482], [2497, 1474], [2495, 1472], [2495, 1467], [2492, 1464], [2495, 1462], [2495, 1454], [2492, 1452], [2492, 1449], [2480, 1436], [2480, 1434], [2475, 1429], [2472, 1429], [2467, 1424], [2462, 1424], [2457, 1419], [2449, 1419], [2447, 1416], [2442, 1416], [2437, 1411], [2434, 1411], [2429, 1406], [2427, 1406], [2424, 1404], [2424, 1401], [2419, 1396], [2419, 1394], [2417, 1391], [2417, 1389], [2414, 1386], [2414, 1383], [2409, 1378], [2409, 1373], [2407, 1371], [2407, 1366], [2404, 1363], [2404, 1361], [2402, 1358], [2402, 1356], [2399, 1353], [2399, 1348], [2397, 1346], [2397, 1343], [2404, 1336], [2404, 1326], [2205, 1326], [2205, 1333], [2195, 1343], [2192, 1343], [2160, 1376], [2160, 1378], [2157, 1381], [2157, 1383], [2142, 1399], [2142, 1401], [2129, 1414], [2127, 1414], [2124, 1416], [2122, 1416], [2119, 1419], [2117, 1419], [2112, 1424], [2109, 1424], [2107, 1426], [2104, 1426], [2102, 1429], [2099, 1429], [2097, 1431], [2094, 1431], [2089, 1436], [2079, 1436], [2076, 1439], [2066, 1439], [2064, 1441], [2059, 1441], [2056, 1444], [2051, 1444], [2049, 1446], [2046, 1446], [2044, 1449], [2039, 1449], [2036, 1452], [2034, 1452], [2031, 1454], [2029, 1454], [2026, 1457], [2019, 1457], [2016, 1459], [2003, 1459], [2001, 1462], [1991, 1462], [1988, 1464], [1978, 1464], [1976, 1467], [1968, 1467], [1966, 1469], [1956, 1469], [1953, 1472], [1940, 1472], [1938, 1474], [1915, 1474], [1913, 1477], [1903, 1477], [1900, 1479], [1893, 1479], [1890, 1482], [1880, 1482], [1877, 1484], [1865, 1484], [1862, 1487], [1855, 1487], [1852, 1489], [1850, 1489], [1847, 1492], [1842, 1492], [1840, 1494], [1835, 1494], [1832, 1497], [1827, 1497], [1824, 1499], [1822, 1499], [1819, 1502], [1817, 1502], [1814, 1504], [1807, 1504], [1802, 1509], [1799, 1509], [1794, 1515], [1789, 1515], [1782, 1522], [1779, 1522], [1777, 1525], [1772, 1525], [1769, 1527], [1764, 1527], [1756, 1535], [1751, 1535], [1749, 1537], [1746, 1537], [1746, 1540], [1744, 1542], [1741, 1542], [1739, 1545], [1736, 1545], [1734, 1547], [1729, 1547], [1724, 1552], [1721, 1552], [1719, 1555], [1716, 1555], [1714, 1557], [1711, 1557], [1704, 1565], [1698, 1565], [1696, 1567], [1691, 1567], [1688, 1570], [1686, 1570], [1683, 1572], [1681, 1572], [1678, 1575], [1676, 1575], [1673, 1578], [1671, 1578], [1668, 1580], [1666, 1580], [1663, 1583], [1661, 1583], [1658, 1585], [1653, 1585], [1651, 1588], [1648, 1588], [1635, 1600], [1633, 1600], [1630, 1603], [1628, 1603], [1623, 1608], [1620, 1608], [1620, 1610], [1618, 1613], [1615, 1613], [1605, 1623], [1603, 1623], [1590, 1635], [1588, 1635], [1545, 1678], [1545, 1681], [1542, 1683], [1542, 1686], [1537, 1691], [1537, 1693], [1530, 1701], [1530, 1704], [1527, 1706], [1527, 1709], [1522, 1714], [1522, 1716], [1520, 1719], [1520, 1721], [1517, 1724], [1517, 1726], [1512, 1731], [1512, 1734], [1509, 1736], [1509, 1739], [1507, 1741], [1507, 1744], [1504, 1746], [1504, 1749], [1499, 1754], [1499, 1756], [1494, 1761], [1494, 1764], [1489, 1769], [1489, 1772], [1484, 1777], [1477, 1777]]",0.97,ASOK_NAG048.JPG,ASOK_NAG048,Andhra Pradesh,Āndhradeśa,Nāgārjunakoṇḍa,,3 A.D.,Stūpa ; panneau,bouddhisme,Nagarjunakonda Archaeological Museum,Maronet Léa
ASOK_MAT051d_lotus_10505.png,lotus,"[[2168, 1260], [2168, 1468], [2182, 1468], [2189, 1462], [2196, 1462], [2223, 1489], [2223, 1492], [2230, 1499], [2230, 1503], [2244, 1516], [2244, 1520], [2264, 1540], [2267, 1540], [2278, 1550], [2281, 1550], [2288, 1557], [2291, 1557], [2298, 1564], [2302, 1564], [2308, 1571], [2312, 1571], [2319, 1578], [2322, 1578], [2329, 1585], [2332, 1585], [2336, 1588], [2339, 1588], [2343, 1592], [2346, 1592], [2350, 1595], [2353, 1595], [2356, 1598], [2360, 1598], [2363, 1602], [2370, 1602], [2373, 1605], [2380, 1605], [2384, 1609], [2391, 1609], [2394, 1612], [2401, 1612], [2404, 1615], [2415, 1615], [2418, 1619], [2425, 1619], [2428, 1622], [2442, 1622], [2445, 1626], [2459, 1626], [2462, 1629], [2473, 1629], [2476, 1633], [2486, 1633], [2490, 1636], [2500, 1636], [2503, 1639], [2507, 1639], [2514, 1646], [2517, 1646], [2527, 1656], [2527, 1660], [2531, 1663], [2531, 1684], [2534, 1687], [2534, 1701], [2538, 1704], [2538, 1718], [2640, 1718], [2640, 1708], [2647, 1701], [2657, 1701], [2661, 1697], [2664, 1697], [2668, 1694], [2671, 1694], [2674, 1691], [2685, 1691], [2692, 1684], [2692, 1680], [2695, 1677], [2695, 1674], [2698, 1670], [2698, 1667], [2705, 1660], [2705, 1656], [2719, 1643], [2722, 1643], [2729, 1636], [2739, 1636], [2743, 1633], [2757, 1633], [2760, 1629], [2770, 1629], [2774, 1626], [2784, 1626], [2787, 1622], [2815, 1622], [2818, 1619], [2897, 1619], [2900, 1615], [2914, 1615], [2917, 1612], [2931, 1612], [2934, 1609], [2938, 1609], [2945, 1602], [2948, 1602], [2951, 1598], [2958, 1598], [2965, 1592], [2969, 1592], [2972, 1588], [2979, 1588], [2982, 1585], [2986, 1585], [2989, 1581], [2992, 1581], [2996, 1578], [2999, 1578], [3010, 1568], [3013, 1568], [3037, 1544], [3037, 1540], [3044, 1533], [3044, 1530], [3047, 1527], [3047, 1520], [3051, 1516], [3051, 1513], [3054, 1509], [3054, 1506], [3057, 1503], [3057, 1492], [3061, 1489], [3061, 1479], [3064, 1475], [3064, 1462], [3068, 1458], [3068, 1444], [3071, 1441], [3071, 1434], [3075, 1431], [3075, 1427], [3078, 1424], [3078, 1421], [3081, 1417], [3081, 1414], [3085, 1410], [3085, 1407], [3092, 1400], [3092, 1397], [3095, 1393], [3095, 1390], [3099, 1386], [3099, 1383], [3102, 1380], [3102, 1376], [3112, 1366], [3112, 1362], [3116, 1359], [3116, 1352], [3119, 1349], [3119, 1345], [3122, 1342], [3122, 1339], [3126, 1335], [3126, 1332], [3129, 1328], [3129, 1321], [3133, 1318], [3133, 1311], [3140, 1304], [3150, 1304], [3150, 1274], [3140, 1274], [3136, 1270], [3136, 1267], [3133, 1263], [3133, 1260], [3129, 1256], [3129, 1250], [3126, 1246], [3126, 1243], [3122, 1239], [3122, 1233], [3119, 1229], [3119, 1222], [3116, 1219], [3116, 1215], [3112, 1212], [3112, 1209], [3105, 1202], [3105, 1198], [3092, 1185], [3092, 1181], [3064, 1154], [3064, 1150], [3061, 1147], [3061, 1144], [3034, 1116], [3034, 1113], [3030, 1109], [3030, 1106], [3010, 1086], [3010, 1082], [2989, 1062], [2986, 1062], [2982, 1058], [2979, 1058], [2975, 1055], [2969, 1055], [2962, 1048], [2962, 1038], [2770, 1038], [2770, 1048], [2767, 1051], [2757, 1051], [2753, 1055], [2722, 1055], [2719, 1058], [2705, 1058], [2702, 1062], [2644, 1062], [2640, 1058], [2627, 1058], [2623, 1055], [2616, 1055], [2613, 1051], [2609, 1051], [2606, 1048], [2606, 1038], [2305, 1038], [2305, 1048], [2298, 1055], [2295, 1055], [2288, 1062], [2285, 1062], [2281, 1065], [2278, 1065], [2271, 1072], [2267, 1072], [2261, 1079], [2261, 1082], [2257, 1086], [2257, 1089], [2254, 1092], [2254, 1099], [2250, 1103], [2250, 1106], [2247, 1109], [2247, 1113], [2244, 1116], [2244, 1120], [2240, 1123], [2240, 1127], [2237, 1130], [2237, 1133], [2233, 1137], [2233, 1140], [2223, 1150], [2223, 1154], [2220, 1157], [2220, 1161], [2216, 1164], [2216, 1168], [2213, 1171], [2213, 1174], [2206, 1181], [2206, 1185], [2202, 1188], [2202, 1191], [2199, 1195], [2199, 1198], [2196, 1202], [2196, 1205], [2192, 1209], [2192, 1212], [2189, 1215], [2189, 1226], [2185, 1229], [2185, 1239], [2182, 1243], [2182, 1256], [2179, 1260], [2168, 1260]]",0.57,ASOK_MAT051d.JPG,ASOK_MAT051d,Uttar Pradesh,Mathurā,Mathurā,Montant de porte avec scènes,1 A.D.,Montant de porte,indéterminée,Lucknow State Museum,Maronet Léa
ASOK_MAT051d_lotus_10506.png,lotus,"[[3126, 1667], [3126, 2145], [3136, 2145], [3143, 2152], [3143, 2156], [3146, 2159], [3146, 2162], [3150, 2166], [3150, 2169], [3153, 2173], [3153, 2180], [3157, 2183], [3157, 2197], [3160, 2200], [3160, 2204], [3164, 2207], [3164, 2210], [3167, 2214], [3167, 2217], [3170, 2221], [3170, 2224], [3174, 2227], [3174, 2231], [3177, 2234], [3177, 2238], [3181, 2241], [3181, 2245], [3194, 2258], [3198, 2258], [3208, 2268], [3208, 2275], [3211, 2279], [3211, 2282], [3215, 2286], [3215, 2292], [3218, 2296], [3218, 2309], [3222, 2313], [3225, 2313], [3228, 2309], [3263, 2309], [3263, 2306], [3266, 2303], [3270, 2303], [3273, 2299], [3314, 2299], [3317, 2303], [3328, 2303], [3331, 2306], [3334, 2306], [3338, 2309], [3341, 2309], [3345, 2313], [3355, 2313], [3358, 2316], [3362, 2316], [3365, 2320], [3365, 2337], [3362, 2340], [3362, 2344], [3348, 2357], [3348, 2361], [3345, 2364], [3345, 2368], [3348, 2371], [3348, 2378], [3345, 2381], [3345, 2392], [3348, 2395], [3348, 2398], [3352, 2402], [3352, 2405], [3355, 2409], [3355, 2412], [3358, 2415], [3358, 2419], [3376, 2436], [3379, 2436], [3382, 2439], [3386, 2439], [3389, 2443], [3389, 2446], [3393, 2450], [3393, 2453], [3396, 2457], [3396, 2460], [3393, 2463], [3389, 2463], [3386, 2467], [3355, 2467], [3352, 2470], [3345, 2470], [3341, 2474], [3334, 2474], [3341, 2480], [3345, 2480], [3348, 2484], [3348, 2498], [3827, 2498], [3827, 2484], [3830, 2480], [3830, 2470], [3824, 2463], [3793, 2463], [3786, 2457], [3786, 2429], [3796, 2419], [3817, 2419], [3820, 2422], [3827, 2415], [3827, 2402], [3830, 2398], [3830, 2395], [3834, 2392], [3834, 2388], [3827, 2381], [3824, 2381], [3820, 2378], [3820, 2371], [3824, 2368], [3824, 2361], [3820, 2357], [3820, 2323], [3830, 2313], [3834, 2313], [3841, 2306], [3844, 2306], [3848, 2303], [3851, 2303], [3854, 2299], [3861, 2299], [3865, 2296], [3868, 2296], [3871, 2292], [3875, 2292], [3878, 2289], [3885, 2289], [3889, 2286], [3895, 2286], [3899, 2282], [3902, 2282], [3906, 2279], [3912, 2279], [3916, 2275], [3923, 2275], [3926, 2272], [3933, 2272], [3936, 2268], [3940, 2268], [3943, 2265], [3947, 2265], [3950, 2262], [3954, 2262], [3960, 2255], [3964, 2255], [3967, 2251], [3971, 2251], [3974, 2248], [3977, 2248], [3981, 2245], [3984, 2245], [3988, 2241], [3991, 2241], [3998, 2234], [4001, 2234], [4025, 2210], [4025, 2207], [4029, 2204], [4029, 2197], [4032, 2193], [4032, 2169], [4036, 2166], [4036, 2108], [4032, 2104], [4032, 2087], [4029, 2084], [4029, 2070], [4025, 2067], [4025, 2053], [4022, 2050], [4022, 2015], [4025, 2012], [4025, 2002], [4029, 1998], [4029, 1985], [4032, 1981], [4032, 1954], [4036, 1951], [4036, 1927], [4039, 1923], [4039, 1916], [4042, 1913], [4053, 1913], [4053, 1906], [4042, 1906], [4039, 1903], [4039, 1886], [4036, 1882], [4036, 1872], [4032, 1868], [4032, 1862], [4029, 1858], [4029, 1855], [4025, 1851], [4025, 1845], [4022, 1841], [4022, 1838], [4015, 1831], [4015, 1827], [4012, 1824], [4012, 1821], [4005, 1814], [4005, 1810], [3991, 1797], [3988, 1797], [3967, 1776], [3964, 1776], [3954, 1766], [3950, 1766], [3936, 1752], [3933, 1752], [3919, 1739], [3916, 1739], [3906, 1728], [3902, 1728], [3899, 1725], [3895, 1725], [3889, 1718], [3885, 1718], [3878, 1711], [3871, 1711], [3868, 1708], [3865, 1708], [3861, 1704], [3854, 1704], [3851, 1701], [3848, 1701], [3844, 1697], [3837, 1697], [3834, 1694], [3830, 1694], [3827, 1691], [3824, 1691], [3820, 1687], [3817, 1687], [3813, 1684], [3806, 1684], [3803, 1680], [3796, 1680], [3793, 1677], [3793, 1667], [3485, 1667], [3485, 1677], [3478, 1684], [3458, 1684], [3454, 1687], [3441, 1687], [3437, 1684], [3434, 1684], [3430, 1680], [3430, 1667], [3386, 1667], [3386, 1677], [3382, 1680], [3379, 1677], [3379, 1667], [3334, 1667], [3334, 1677], [3331, 1680], [3331, 1684], [3328, 1687], [3328, 1694], [3324, 1697], [3324, 1708], [3317, 1715], [3314, 1715], [3307, 1721], [3304, 1721], [3297, 1728], [3293, 1728], [3283, 1739], [3280, 1739], [3270, 1749], [3266, 1749], [3263, 1752], [3242, 1752], [3239, 1756], [3218, 1756], [3215, 1752], [3208, 1752], [3205, 1749], [3194, 1749], [3191, 1745], [3187, 1745], [3181, 1739], [3181, 1735], [3177, 1732], [3177, 1721], [3181, 1718], [3181, 1711], [3184, 1708], [3184, 1704], [3187, 1701], [3191, 1701], [3194, 1697], [3205, 1697], [3208, 1694], [3211, 1694], [3215, 1691], [3218, 1691], [3218, 1684], [3222, 1680], [3222, 1667], [3126, 1667]]",0.3,ASOK_MAT051d.JPG,ASOK_MAT051d,Uttar Pradesh,Mathurā,Mathurā,Montant de porte avec scènes,1 A.D.,Montant de porte,indéterminée,Lucknow State Museum,Maronet Léa
ASOK_BODA059_éléphant_10689.png,éléphant,"[[2061, 2128], [2237, 2154], [2313, 2061], [2472, 2070], [2615, 2103], [2623, 2338], [2565, 2447], [2741, 2523], [2783, 2263], [2791, 2095], [2967, 2087], [3059, 2154], [2892, 2472], [3051, 2548], [3118, 2296], [3227, 2170], [3219, 2028], [3319, 2128], [3168, 2380], [3202, 2506], [3319, 2447], [3336, 2363], [3504, 2145], [3420, 2003], [3453, 1910], [3479, 1734], [3563, 1642], [3563, 1499], [3378, 1617], [3135, 1617], [3177, 1483], [3084, 1323], [2942, 1315], [2841, 1390], [2900, 1541], [2799, 1608], [2825, 1466], [2749, 1332], [2623, 1290], [2388, 1407], [2196, 1508], [2112, 1952], [2061, 2128]]",1.0,ASOK_BODA059.JPG,ASOK_BODA059,Bihar,Bihar,Bodhgayā,Médaillon lotiforme avec éléphant ailé,1 B.C.,Stūpa ; balustrade ; pilier,bouddhisme,Victoria and Albert Museum,Maronet Léa
ASOK_BODA059_lotus_10690.png,lotus,"[[1281, 1198], [1298, 2246], [1458, 2674], [1827, 3118], [2196, 3244], [3303, 3244], [3948, 3009], [4309, 2556], [4418, 1801], [4384, 1055], [4175, 694], [3697, 325], [3386, 116], [2556, 107], [1843, 367], [1508, 728], [1281, 1198]]",1.0,ASOK_BODA059.JPG,ASOK_BODA059,Bihar,Bihar,Bodhgayā,Médaillon lotiforme avec éléphant ailé,1 B.C.,Stūpa ; balustrade ; pilier,bouddhisme,Victoria and Albert Museum,Maronet Léa
ASOK_BODA131_lotus_10752.png,lotus,"[[115, 369], [167, 447], [222, 598], [281, 823], [434, 881], [609, 862], [721, 811], [826, 724], [891, 581], [885, 381], [874, 317], [795, 191], [710, 107], [576, 64], [417, 69], [286, 135], [172, 247], [115, 369]]",0.97,ASOK_BODA131.jpg,ASOK_BODA131,Bihar,Bihar,Bodhgayā,,2 B.C. ; 1 B.C.,Stūpa ; balustrade,bouddhisme,Bodh Gaya Site Museum,Maronet Léa
ASOK_GAN210_cheval_11047.png,cheval,"[[1778, 1913], [1778, 2018], [1951, 2049], [1964, 1993], [2013, 1814], [2254, 1739], [2452, 1609], [2508, 1480], [2700, 1449], [2700, 1362], [2483, 1263], [2372, 1387], [2273, 1480], [2124, 1480], [1871, 1554], [1821, 1653], [1827, 1721], [1778, 1913]]",0.99,ASOK_GAN210.JPG,ASOK_GAN210,Gandhāra,Gandhāra,Gandhāra,Scène de chasse,1 A.D. ; 2 A.D. ; 3 A.D. ,Frise,bouddhisme,Musée National des Arts Asiatiques - Guimet,Maronet Léa
ASOK_GAN210_cheval_11048.png,cheval,"[[862, 1449], [937, 1554], [1054, 1603], [1054, 1783], [1054, 1906], [1054, 2055], [1271, 2055], [1227, 1875], [1518, 1869], [1592, 1919], [1568, 2049], [1728, 2049], [1704, 1956], [1704, 1845], [1704, 1696], [1753, 1752], [1778, 1950], [1840, 1820], [1809, 1721], [1716, 1634], [1580, 1523], [1382, 1535], [1283, 1535], [1203, 1442], [1079, 1325], [968, 1381], [862, 1449]]",0.97,ASOK_GAN210.JPG,ASOK_GAN210,Gandhāra,Gandhāra,Gandhāra,Scène de chasse,1 A.D. ; 2 A.D. ; 3 A.D. ,Frise,bouddhisme,Musée National des Arts Asiatiques - Guimet,Maronet Léa
ASOK_GAN211_oie_11049.png,oie,"[[1691, 1121], [1722, 1393], [1871, 1183], [1914, 1244], [1821, 1362], [1964, 1381], [2112, 1381], [2001, 1275], [2001, 1226], [2174, 1183], [2483, 1115], [2527, 1046], [2638, 873], [2496, 867], [2428, 972], [2248, 811], [2106, 818], [2001, 935], [1815, 985], [1865, 1034], [1691, 1121]]",0.97,ASOK_GAN211.JPG,ASOK_GAN211,Gandhāra,Gandhāra,Gandhāra,Scène de chasse,1 A.D. ; 2 A.D. ; 3 A.D. ,Frise,bouddhisme,Musée National des Arts Asiatiques - Guimet,Maronet Léa
ASOK_KAN008b_lotus_11142.png,lotus,"[[1674, 1133], [1674, 1352], [1850, 1335], [1985, 1369], [2211, 1369], [2295, 1377], [2497, 1377], [2497, 999], [2312, 999], [2169, 1142], [1951, 1117], [1674, 1133]]",0.97,ASOK_KAN008b.JPG,ASOK_KAN008b,Karnataka,Āndhradeśa,Kaṇagaṇahaḷḷi,Mahākapijātaka,1 B.C. ; 1 A.D. ; 2 A.D. ; 3 A.D. ,Stūpa ; panneau,bouddhisme,In situ,Maronet Léa
ASOK_KAN008b_lotus_11143.png,lotus,"[[4671, 1033], [4688, 1478], [4873, 1444], [5116, 1511], [5301, 1478], [5444, 1528], [5393, 1083], [4671, 1033]]",0.97,ASOK_KAN008b.JPG,ASOK_KAN008b,Karnataka,Āndhradeśa,Kaṇagaṇahaḷḷi,Mahākapijātaka,1 B.C. ; 1 A.D. ; 2 A.D. ; 3 A.D. ,Stūpa ; panneau,bouddhisme,In situ,Maronet Léa
ASOK_KAN032a_éléphant_11246.png,éléphant,"[[97, 2879], [188, 2894], [341, 2841], [202, 2941], [231, 3032], [427, 2999], [427, 3142], [355, 3352], [274, 3767], [336, 3954], [475, 4049], [637, 4035], [613, 4331], [561, 4460], [331, 4636], [307, 4851], [604, 4875], [761, 4846], [732, 4952], [742, 5057], [914, 5119], [985, 5243], [1167, 5233], [1253, 5238], [1344, 5200], [1554, 5147], [1635, 4956], [1716, 4904], [1664, 4355], [1702, 4097], [1802, 3619], [2131, 3595], [2246, 1924], [2065, 1919], [2079, 1786], [2189, 1676], [2098, 1571], [2093, 1452], [1974, 1456], [1611, 1351], [1434, 1275], [1243, 1284], [1091, 1432], [933, 1671], [761, 1719], [608, 1910], [546, 2196], [355, 2588], [331, 2722], [121, 2779], [97, 2879]]",0.98,ASOK_KAN032a.JPG,ASOK_KAN032a,Karnataka,Āndhradeśa,Kaṇagaṇahaḷḷi,Cakravartin,1 B.C. ; 1 A.D. ; 2 A.D. ; 3 A.D. ,Stūpa ; panneau,bouddhisme,In situ,Maronet Léa
ASOK_KAN036c_lotus_11261.png,lotus,"[[842, 1423], [1005, 1466], [1277, 1475], [1444, 1423], [1864, 1538], [2179, 1442], [2389, 1552], [2609, 1509], [2738, 1304], [2733, 649], [2399, 520], [1449, 482], [1234, 759], [885, 1050], [842, 1423]]",0.98,ASOK_KAN036c.JPG,ASOK_KAN036c,Karnataka,Āndhradeśa,Kaṇagaṇahaḷḷi,Simukha Sātavāhana,1 B.C. ; 1 A.D. ; 2 A.D. ; 3 A.D. ,Stūpa ; panneau,bouddhisme,In situ,Maronet Léa
